id,name,regular_price,promo_price,brand
1000347894,Йогурт Коломенский Малина и груша 5% 170г,89.99,79.99,Коломенский
1000322391,Смузи J7 Киви-ананас-яблоко-банан-манго 300мл,79.99,,J7
1799900201,Майонез Слобода Оливковый 67% 750г,229.99,174.99,Слобода
1000179908,Майонез Слобода Провансаль Оливковый 67% 94г,32.99,27.99,Слобода
8000022119,Молочный ломтик Kinder с голубикой 28г,59.99,,Kinder
1000478805,Творожок Чудо Воздушный со вкусом пломбира 5.8% 85г,39.99,,Чудо
1000554139,Кефир Из молока нашей дойки 3.2-4% 430г,69.99,,Из Молока Нашей Дойки
1000571427,Коктейль молочный Angelato со вкусом клубнично-мангового сорбета 2% 950г,119.99,,Angelato
1000052910,Сливки Домик в деревне стерилизованные 10% 480г,149.99,,Домик в Деревне
1000463072,Сливки Простоквашино ультрапастеризованные 10% 500г,179.99,,Простоквашино
1000011186,Продукт творожный Даниссимо со вкусом пломбира 5.4% 130г,59.99,,Даниссимо
1000560169,Напиток Green Milk ячменно-нутовый кокос 1л,114.99,,Green Milk
1000461609,Йогурт Агуша Клубника земляника 2.7% 180г,49.99,,Агуша
1000452397,Сметана РостАгроЭкспорт 20% 280г,109.99,,Ростагроэкспорт
1000563708,Кефир 1% 800г,34.89,,Кривское
8000022027,Масса творожная Сыроваровъ И Масловъ домашняя с ванилью 23% 180г,99.99,78.99,Сыроваровъ и Масловъ
1079990193,Творог Савушкин Нежный 5% 125г,44.99,,Нежный
1000457365,Биокефирный продукт Домик в деревне 1% 450г,59.99,,Домик в Деревне
1000465876,Кисломолочный напиток Exponenta High-Pro обезжиренный солёная карамель 250г,173.99,,Exponenta
1000286638,Десерт творожный глазированный Ростагроэкспорт ванильный с варёной сгущенкой 15% 60г,44.99,,Ростагроэкспорт
1000262381,Масло сливочное Брест-Литовск 72.5% 180г,189.99,,Брест-Литовск
1000461011,Сливки Магнит ультрапастеризованные 10% 500мл,124.99,,Магнит
1000554391,Майонез Mr. Ricco Провансаль 67% 630г,199.99,129.99,Mr. Ricco
1000323264,Творожный десерт Даниссимо со вкусом клубники 5.6% 130г,59.99,,Даниссимо
1000347897,Йогурт Коломенский Черника Малина Манго 5% 170г,89.99,79.99,Коломенский
1000475531,Творог Простоквашино Нежный мягкий 5% 170г,64.49,,Простоквашино
1000256610,Йогурт ЦарКа Земляника 3.5% 400г,99.99,89.99,Царка
1000473888,Масло сливочное Внуковское Традиционное 82.5% 180г,169.99,,Внуковское
1000416653,Снежок Домик в деревне 2.5% 260г,54.99,,Домик в Деревне
1000201448,Йогурт питьевой Чудо черника малина 1.9% 260г,67.99,,Чудо
1000400388,Творог зерненый Простоквашино в сливках 5% 130г,62.99,,Простоквашино
1000508297,Биойогурт питьевой Актибио клубникой и земляникой 1.5% 870г,164.99,,Актибио
1000545573,Кисломолочный напиток Exponenta Страчателла-пломбир обезжиренный 500г,173.99,,Exponenta
1000568396,Молоко Домик в деревне Безлактозное ультрапастеризованное 1.8% 950г,129.99,,Домик в Деревне
1000351083,Молоко Parmalat Natura Premium Comfort безлактозное ультрапастеризованное 1.8% 1л,149.99,,President
1000429962,Продукт творожный Простоквашино клубника-земляника 3.6% 130г,49.99,,Простоквашино
1000500397,Биотворог Тема для малышей 4.5% 95г,37.99,,Тема
2400019154,Продукт творожный Даниссимо с изысканным шоколадом 6.7% 130г,69.99,,Даниссимо
8000035014,Творог Вкуснотеево мягкий с изюмом 5% 120г,49.99,,Иван Поддубный
1000079568,Спред Кремлевское растительно-жировой 72.5% 180г,67.99,,Кремлевское
3112081003,Пирожное Kinder Pingui 30г,69.99,,Kinder
1000369987,Кисломолочный напиток Exponenta High-Pro обезжиренный черника земляника 250г,173.99,,Exponenta
1000100776,Творожок Савушкин Чизкейк 3.5% 120г,52.99,,Савушкин
1000508300,Биойогурт питьевой Актибио Злаки 1.6% 870г,164.99,,Актибио
1000553875,Молоко Домик в деревне пастеризованное 3.2% 1.9л,199.99,,Домик в Деревне
1899800045,Продукт творожный Даниссимо с хрустящими шариками 7.2% 130г,69.99,,Даниссимо
1000369984,Кисломолочный напиток Exponenta High-Pro обезжиренный клубника арбуз 250г,173.99,,Exponenta
1000355141,Десерт Завод им.В.П.Пастухова Суфле молочное с ванилью в бельгийском шоколаде 50г,112.99,,ЗГДиОП им. В.П. Пастухова
1000381717,Продукт творожный Простоквашино Ананас банан 3.6% 110г,44.99,,Простоквашино
1728400030,Майонез Слобода Провансаль 67% 750г,239.99,,Слобода
1000452079,Напиток Green Milk соевый банан 1% 1л,115.99,,Green Milk
1000008104,Молочный коктейль Чудо Шоколад 2% 950г,189.99,,Чудо
1000381716,Продукт творожный Простоквашино Вишня банан 3.6% 110г,44.99,,Простоквашино
1000448272,Йогурт Parmalat безлактозный персик куркума 130г,69.99,,Parmalat
1000108624,Майонез Mr. Ricco на перепелином яйце 67% 220мл,79.99,64.99,Mr. Ricco
1000122024,Творог Савушкин Традиционный 9% 300г,136.99,,Савушкин Хуторок
1000493764,Йогурт Фругурт Вишня 2% 240г,64.99,,Фругурт
1899911837,Сливки Альпенгурт для кофе 10% 10шт*10г,59.99,,Альпенгурт
1000461012,Сливки Магнит ультрапастеризованные 20% 500мл,204.99,,Магнит
1051242602,Молоко детское Агуша витаминизированное стерилизованное 2.5% 200мл,52.99,,Агуша
1000093975,Сырок творожный Ростагроэкспорт с изюмом 16.5% 90г,54.99,,А.Ростагрокомплекс
1051242645,Молоко Агуша детское стерилизованное 3.2% 500мл,89.99,,Агуша
8000022028,Масса творожная Сыроваровъ И Масловъ домашняя с изюмом 23% 180г,99.99,78.99,Сыроваровъ и Масловъ
1000536154,Снежок Фрутоняня детский Клубника-земляника 2% 200г,51.99,,Фрутоняня
1000061729,Творог Зерненый Савушкин Клубника 5% 130г,67.99,,Савушкин
1000170158,Напиток сывороточный J7 Мажитэль Арбуз и дыня 950мл,109.99,,Мажитэль
1000380540,Йогурт питьевой Epica Натуральный 2.9% 260мл,64.99,,Epica
1000238206,Сырок глазированный Ростагроэкспорт с вареной сгущенкой 15% 45г,33.99,,А.Ростагрокомплекс
1000479171,Йогурт Viola безлактозный Free Клубника-Маракуйя 2.7% 180г,74.99,,Viola
1000568730,Йогурт Растишка пломбир с ягодным драже 3% 116г,59.99,,Растишка
1000387422,Продукт овсяный Nemoloko манго-маракуйя 130г,69.99,56.99,Nemoloko
1000233192,Напиток овсяный Nemoloko Классический 3.2% 1л,149.99,99.99,Nemoloko
1000048677,Молочный коктейль Чудо Клубника 2% 950мл,169.99,,Чудо
1000571387,Творожный десерт Даниссимо Вишня-миндаль 6.1% 130г,59.99,,Даниссимо
1000312970,Масло сладко-сливочное Искренне Ваш 82.5% 180г,229.99,199.99,Искренне Ваш
1000206976,Творог детский ФрутоНяня с Малиной 4.2% 100г,41.99,,Фрутоняня
1000581480,Йогурт Ростагроэкспорт питьевой протеиновый малина 1.5% 290г,69.99,,Ростагроэкспорт
1812432013,Творог детский Агуша фруктовый Груша 3.9% 100г,44.99,,Агуша
1000100774,Творожок Савушкин Черника 3.5% 120г,52.99,,Савушкин
1000206622,Йогурт Epica Манго семена чиа 5% 130г,55.99,,Epica
1000371473,Молоко Нашей дойки отборное пастеризованное 3.4-6% 900мл,99.99,,Из Молока Нашей Дойки
1000201980,Йогурт ЦарКа Персик Маракуйя 3.5% 400г,99.99,89.99,Царка
1000291831,Продукт йогуртный Эрмигурт Тропические фрукты 7.5% 100г,31.99,,Эрмигурт
1000191467,Йогурт Epica с ананасом 4.8% 130г,55.99,,Epica
1000545577,Кисломолочный напиток Exponenta Черника-голубика обезжиренный 500г,169.99,,Exponenta
1000490401,Соус майонезный Моя цена Легкий 25% 220мл,44.99,,Моя цена
1000125483,Смесь растительно-жировая Хозяюшка Топленая 99.7% 340г,154.99,,Хозяюшка
1000137744,Творог детский Растишка Клубника банан и пломбир 3.5% 6шт*45г,89.99,,Растишка
1000131435,Желе Lucky Days аромат микс 170г,49.99,,Lucky Days
1000448273,Йогурт Parmalat безлактозный клубника шиповник 130г,69.99,,Parmalat
1000070784,Молочный коктейль Чудо Клубника 2% 960г,159.99,,Чудо
1000524733,Молоко Козочка с облачка козье ультрапастеризованное 5.6% 200мл,73.99,,Козочка с Облачка
1000456891,Желе Растишка Вишня с натуральным соком 100г,35.99,,Растишка
1000201889,Напиток Актуаль Персик-маракуйя 310г,49.99,,Актуаль
8000033683,Биойогурт Актибио персик-малина без сахара 3.0% 130г,54.99,,Актибио
1000402146,Сырок творожный Сыркофф Кокос 23% 40г,27.99,,Сыркофф
1000306104,Десерт творожный Ehrmann Grand Duet Шоко Трио 138г,79.99,,Grand
1000334603,Йогурт питьевой Растишка Клубничный пломбир 2.8% 190г,79.99,,Растишка
1000206973,Коктейль молочный Фрутоняня банан 2.1% 200мл,39.99,,Фрутоняня
1000526829,Сырок Сыркофф творожный малина с печеньем 23% 40г,29.99,,Сыркофф
1000500393,Биотворог Тема Клубника банан 4% 95г,37.99,,Тема
1000385202,Йогурт Агуша Иммунити Северные ягоды 2.7% 180г,49.99,,Агуша
1000175792,Йогурт Савушкин продукт Греческий 2% 140г,53.99,,Teos
1000207987,Коктейль молочный ФрутоНяня Малина 2.1% 200мл,39.99,,Фрутоняня
1000493765,Йогурт Фругурт Персик маракуйя 2% 240г,64.99,,Фругурт
8000022359,Творог Растишка земляника-черника 3.5% 110г,39.99,,Растишка
1000170226,Напиток молочно-соковый Мажитэль Ананас и манго 950г,109.99,,Мажитэль
1899912620,Масса творожная Брянский МК с изюмом 20% 500г,179.99,139.99,Брянский МК
1812490113,Напиток молочно-соковый Мажитэль Клубника 950г,119.99,,Мажитэль
1829990038,Продукт творожный Даниссимо с сочным киви 5.5% 130г,59.99,,Даниссимо
3201860038,Молочный коктейль Чудо Клубника 2% 200мл,59.99,,Чудо
1000568527,Йогурт Viola Laplandia Клубничный бисквит 7.1% 180г,74.99,,Valio
1000572440,Напиток Фругурт кисломолочный со вкусом персика 1% 930г,119.99,,Фругурт
1000578553,Крем на растительном масле De Olio 220г,149.99,104.99,De Olio
1000201890,Напиток Актуаль на сыворотке Апельсин-Манго 310г,49.99,,Актуаль
1000047332,Десерт творожный Чудо Клубника земляника 4% 100г,64.99,,Чудо
1000047329,Десерт творожный Чудо Персик груша 4.2% 100г,64.99,,Чудо
8000034059,Майонез Mr.Ricco на перепелином яйце 67% 340г,129.99,89.99,Mr.Ricco
1812432015,Творог детский Агуша Черника 3.9% 100г,44.99,,Агуша
1000563165,Напиток Nemoloko Миндальный 1л,159.99,124.99,Nemoloko
1000291829,Продукт йогуртный Эрмигурт Клубника земляника 7.5% 100г,31.99,,Эрмигурт
1000496462,Крем Альпенгурт взбитый Кулинар ультрапастеризованный 26.5% 250г,319.99,,Альпенгурт
1000585783,Напиток кисломолочный Фругурт со вкусом черники 1% 930г,119.99,,Фругурт
1000508305,Биойогурт Актибио вишня 2.9% 130г,49.99,,Актибио
1000556520,РЯБА Провансаль сметанный 50.5% 330г,129.99,89.99,Ряба
1000385207,Ряженка Агуша Детская Клубника 2.9% 180г,49.99,,Агуша
1000030690,Кефир Простоквашино 1% 930мл,89.99,,Простоквашино
1000274202,Сырок глазированный А.Ростагрокомплекс Суфле с ванилью в молочном шоколаде 15% 40г,69.99,,А.Ростагрокомплекс
1000274028,Бисквитное пирожное Молочный ломтик Kinder 5шт*28г,269.99,,Kinder
1899801136,Сырок глазированный А.Ростагрокомплекс в темном шоколаде 26% 50г,69.99,,А.Ростагрокомплекс
1000559625,Десерт Завод им.В.П.Пастухова Суфле молочное в бельгийском шоколаде Original Pro 30г,79.99,,ЗГДиОП им. В.П. Пастухова
1000385205,Ряженка Агуша Детская 3.2% 180г,49.99,,Агуша
1000524636,Кисломолочный продукт Актимуно киви клубника и цинк 1.5% 95г,39.7,29.78,Actimuno
8000033677,Биойогурт Актибио персик-малина без сахара 1.5% 260г,69.99,,Актибио
8000033679,Биойогурт Актибио манго-папайя без сахара 3.0% 130г,54.99,,Актибио
1000494816,Йогурт Фругурт Клубника-Малина 2% 240г,64.99,,Фругурт
1000172541,Йогурт Чудо Клубника земляника 2% 290г,79.99,,Чудо
1000206971,Йогурт Фрутоняня Клубника и банан 2.5% 200г,51.99,,Фрутоняня
1000532543,Десерт Фрутоняня из молока и фруктов Яблоко банан клубника 90г,64.2,42.8,Фрутоняня
1000533600,Йогурт Вкуснотеево с малиной 2% 280г,59.99,,Вкуснотеево
1000217550,Йогурт Даниссимо Фантазия с хрустящими шариками со вкусом солёной карамели 105г,72.99,,Даниссимо
1000233673,Майонез Слобода Провансаль 67% 400мл,142.99,99.99,Слобода
1000233190,Напиток овсяный Nemoloko Шоколадный 3.2% 1л,159.99,104.99,Nemoloko
1000579086,Десерт творожный Даниссимо Тирамису 110г,61.99,,Даниссимо
8000022358,Творог Растишка клубника 3.5% 110г,39.99,,Растишка
8000033684,Биойогурт Актибио клубника-черника без сахара 1.5% 260г,69.99,,Актибио
1000172545,Йогурт вязкий Чудо Персик маракуйя 2% 290г,79.99,,Чудо
1059990444,Йогурт питьевой Растишка Земляника 1.6% 90г,29.99,,Растишка
1000157764,Айран Магнит 500мл,47.99,39.99,Магнит
1000093974,Сырок творожный Ростагроэкспорт с ванилином 16.5% 90г,54.99,,А.Ростагрокомплекс
1000533605,Йогурт Вкунотеево с малиной 2% 690г,144.99,,Вкуснотеево
1000282215,Вафельная трубочка с вареной сгущенкой Свитлогорье 70г,52.99,,Свитлогорье
1051242603,Творог детский Агуша Классический 4.5% 100г,44.99,,Агуша
1000387424,Продукт овсяный Nemoloko груша-овсяные хлопья 130г,69.99,56.99,Nemoloko
1000500394,Биотворог Тема яблоко персик банан 4% 95г,37.99,,Тема
1000472413,Напиток овсяный Nemoloko Шоколадный 3.2% 200мл,39.99,29.99,Nemoloko
1000581482,Йогурт Ростагроэкспорт питьевой протеиновый ананас 1.5% 290г,69.99,,Ростагроэкспорт
1000080819,Йогурт питьевой Чудо клубника земляника 1.9% 680г,149.99,,Чудо
1000533602,Йогурт Вкуснотеево с черникой 2% 280г,59.99,,Вкуснотеево
1000456892,Желе Растишка Мультифрукт ананас манго 100г,35.99,,Растишка
1000272455,Йогурт Суперкид Клубника с шоколадными конфетами 2% 103г,62.99,,Суперкид
1000201891,Напиток Актуаль Апельсин-манго 930г,124.99,99.99,Актуаль
1000524633,Кисломолочный продукт Актимуно вишня черешня и цинк 1.5% 95г,39.7,29.78,Actimuno
1000132255,Йогурт Простоквашино вязкий Клубника 2.9% 110г,34.99,,Простоквашино
1899910741,Творог Савушкин Нежный 0% 125г,43.99,,Нежный
1000583498,Йогурт Neo Классический 1.8% 260г,74.99,,Neo
1000524914,Сырок творожный глазированный Творобушки с вареной сгущенкой 20% 40г,33.99,,Творобушки
1000422623,Майонез Я люблю готовить Классический провансаль 67% 700мл,219.99,159.99,Я Люблю Готовить
1000084214,Майонез Слобода Оливковый 67% 216г,79.99,,Слобода
1000089124,Молочный коктейль Чудо Шоколад 2% 960г,169.99,,Чудо
1000264408,Йогурт Савушкин Греческий Teos 2% 250г,82.99,,Teos
1000385200,Йогурт Агуша Клубника банан 2.7% 180г,49.99,,Агуша
1000450709,Майонез Ряба Провансаль оливковый 67% 630г,219.99,,Ряба
1000556732,Крем-десерт в вафельном рожке красный апельсин и карамель Коровка из Кореновки 40г,42.99,,Коровка из Кореновки
1000320906,Молочный коктейль Растишка детский со вкусом клубники 2% 210мл,56.99,,Растишка
1000519715,Молочный крем-десерт с молоком сгущенным с сахаром в вафельной трубочке Snapico 65г,33.99,,Snapico
1000545702,Сырок Советские традиции глазированный с кокосом 26% 45г,54.99,,Советские Традиции
1000080818,Йогурт питьевой Чудо персик абрикос 1.9% 680г,149.99,,Чудо
1000385199,Йогурт Агуша Яблоко Груша 2.7% 180г,49.99,,Агуша
1000380541,Йогурт питьевой Epica Манго 2.5% 260мл,69.99,,Epica
1000564008,Йогурт Агуша банан-манго-персик 2.7% 180г,49.99,,Агуша
1000138236,Сырок Моя цена глазированный Картошка 40г,16.99,,Моя цена
1000568773,Десерт Epica Flavorite творожный соленая карамель 7.6% 130г,59.99,,Epica
1000566296,Сырок Свитлогорье Palermo творожный глазированный с сыром 23% 50г,67.99,,Свитлогорье
1000305762,Сырок А.Ростагрокомплекс глазированный в белой глазури 15% 50г,69.99,,А.Ростагрокомплекс
1000508317,Биойогурт Актибио Чернослив 2.9% 130г,49.99,,Актибио
1000449722,Смузи J7 Полезный перекус со злаками Манго персик яблоко 300мл,79.99,,J7
1000188641,Крем-десерт в вафельном рожке с какао Коровка из Кореновки 40г,42.99,,Коровка из Кореновки
1000508320,Биойогурт питьевой Актибио Злаки 1.6% 260г,69.99,,Актибио
1000167329,Сырок глазированный Свитлогорье с какао 26% 50г,59.99,,Свитлогорье
1000138235,Сырок Моя цена глазированный Сгущенка 40г,16.99,,Моя цена
1000222955,Десерт творожный Чудо Малина ежевика 4.2% 100г,59.99,,Чудо
1000124430,Йогурт Даниссимо Фантазия с хрустящими шариками с ягодным вкусом 6.9% 105г,69.99,,Даниссимо
1000186649,Сырок глазированный Советские традиции с вареной сгущенкой 26% 45г,49.99,,Советские Традиции
1000559788,Йогурт Растишка питьевой со вкусом бананово-клубничного мороженого 2.8% 190мл,79.99,,Растишка
1000472412,Напиток овсяный Nemoloko классический 1.5% 200мл,39.99,29.99,Nemoloko
1000195107,Йогурт Alpenland Лесная ягода яблоко груша 0.3% 95г,18.99,,Alpenland
1000348713,Майонез Я люблю готовить Московский провансаль 67% 700мл,219.99,,Я Люблю Готовить
1000533607,Йогурт Вкуснотеево с черникой 2% 690г,144.99,,Вкуснотеево
1000320907,Молочный коктейль Растишка со вкусом ванильного мороженого 2% 210мл,56.99,,Растишка
1728400015,Майонез Слобода Оливковый 67% 375г,142.99,99.99,Слобода
1000222957,Йогурт питьевой Чудо ягодное мороженое 1.9% 260г,67.99,,Чудо
1000395106,Пирожное бисквитное с кремом в глазури Скрепыши 30г,46.99,,Скрепыши
3073080014,Йогурт Campina Нежный с соком клубники 1.2% 100г,22.99,,Нежный
1835900051,Йогурт Alpenland Клубника персик маракуйя 0.3% 95г,18.99,,Alpenland
1000447904,Йогурт Danissimo с хрустящими рисовыми шариками со вкусом клубника и шоколад 6.9% 105г,69.99,,Даниссимо
1000559789,Йогурт Растишка питьевой со вкусом земляничного мороженого 2.6% 70мл,46.99,,Растишка
1000572441,Напиток Фругурт кисломолочный со вкусом клубники 1% 930г,119.99,,Фругурт
1000558440,Сметана ТД Сметанин 15% 300г,59.99,,ТД Сметанин
2047000033,Яйцо Окское С1 белые 10шт,114.99,,Окское
1000122409,Сырок глазированный Свитлогорье с ванилином 26% 50г,59.99,,Свитлогорье
1000186648,Сырок глазированный Советские традиции с ванилью 26% 45г,49.99,,Советские Традиции
1000109601,Биолакт Тема сладкий 3.2% 208г,44.99,,Тема
1000572260,Десерт творожный Чудо вишня-шоколад 4.4% 100г,64.99,,Чудо
1000281071,Десерт творожный Чудо Ягодное мороженое 5.8% 85г,39.99,,Чудо
3201244052,Кисломолочный напиток Имунеле Черника 1.2% 95мл,35.6,,Имунеле
1000137750,Биолакт Тема без сахара 3.4% 206г,44.99,,Тема
1000453783,Йогурт Суперкид Пломбир с маршмеллоу 2% 103г,62.99,,Суперкид
1000132256,Йогурт Простоквашино вязкий Персик 2.9% 110г,34.99,,Простоквашино
1000059932,Сырок Картошка глзированный 20% 45г,33.99,,Картошка
1000556521,Майонез Ряба Провансаль оливковый 67% 330г,129.99,94.99,Ряба
1812432014,Творог детский Агуша Яблоко банан 3.9% 100г,44.99,,Агуша
1000359369,Йогурт питьевой Даниссимо Коктейль Shake со вкусом клубничного мороженого 2.6% 190г,84.99,,Даниссимо
3073080015,Йогурт Campina Нежный с соком персика 1.2% 100г,22.99,,Нежный
8000022360,Биойогурт Актибио питьевой безлактозный голубика ежевика 1.5% 260г,71.99,,Актибио
1000077734,Майонез Махеевъ Провансаль с лимонным соком 67% 380г,139.99,94.99,Махеевъ
1000351363,Майонез Я люблю готовить Домашний 55% 600мл,189.99,129.99,Я Люблю Готовить
1000201630,Йогурт питьевой Чудо Дыня манго персик 1.9% 260г,67.99,,Чудо
1000524626,Кисломолочный продукт Актимуно Черника ежевика и цинк 1.5% 95г,39.7,29.78,Actimuno
1000396252,Йогурт питьевой Epica Маракуйя и мангостин 2.5% 260г,69.99,,Epica
1000191471,Йогурт Epica с вишней и черешней 4.8% 130г,55.99,,Epica
1000238205,Сырок глазированный Ростагроэкспорт с ароматом ванили 20% 45г,33.99,,А.Ростагрокомплекс
1000100775,Творожок Савушкин Вишня 3.5% 120г,52.99,,Савушкин
8000025307,Напиток Green Milk овсяный 1л,169.99,,Green Milk
